,data_representations,K1,B,factors,regularization,iterations,precision_at_k,map_at_k
372,bm25,100.0,0.75,15,0.01,10,0.1951587305753985,0.11192201966594142
373,bm25,100.0,0.75,15,0.01,15,0.19829296107346267,0.1172940457438278
374,bm25,100.0,0.75,15,0.01,30,0.18942825119376933,0.11231167408272329
375,bm25,100.0,0.75,15,0.02,10,0.19309546728984034,0.11307344274401768
376,bm25,100.0,0.75,15,0.02,15,0.19885266868864115,0.11476895756348866
377,bm25,100.0,0.75,15,0.02,30,0.18703724160943644,0.10965510557001801
378,bm25,100.0,1.0,3,0.005,10,0.12435984480191449,0.0610126239151398
379,bm25,100.0,1.0,3,0.005,15,0.13860998494582422,0.071258744953519
380,bm25,100.0,1.0,3,0.005,30,0.14333159593972125,0.07449781054034603
381,bm25,100.0,1.0,3,0.01,10,0.12565452808031144,0.06333135822815031
382,bm25,100.0,1.0,3,0.01,15,0.14118368658014288,0.07444977607983788
383,bm25,100.0,1.0,3,0.01,30,0.14487309133144108,0.07665556656658712
384,bm25,100.0,1.0,3,0.02,10,0.13082412124402185,0.06377827139799067
385,bm25,100.0,1.0,3,0.02,15,0.13863229588067438,0.06946765414525372
386,bm25,100.0,1.0,3,0.02,30,0.14523680309804918,0.07733868983024608
387,bm25,100.0,1.0,6,0.005,10,0.1559945355653725,0.08390600437408549
388,bm25,100.0,1.0,6,0.005,15,0.1711011803373799,0.09656941787237776
389,bm25,100.0,1.0,6,0.005,30,0.17850743507248285,0.10085742098919952
390,bm25,100.0,1.0,6,0.01,10,0.15550727182323937,0.08535280312947073
391,bm25,100.0,1.0,6,0.01,15,0.17580326961900494,0.09687481309445775
392,bm25,100.0,1.0,6,0.01,30,0.17462057716735296,0.09666981630139737
393,bm25,100.0,1.0,6,0.02,10,0.15796108546963553,0.0878881871926139
394,bm25,100.0,1.0,6,0.02,15,0.17648108932213077,0.0967453697756407
395,bm25,100.0,1.0,6,0.02,30,0.17911800759525542,0.10308162145888336
396,bm25,100.0,1.0,7,0.005,10,0.164739839922061,0.0857572346492687
397,bm25,100.0,1.0,7,0.005,15,0.18318814971866954,0.10382023277375274
398,bm25,100.0,1.0,7,0.005,30,0.18288776012271132,0.10290103942659463
399,bm25,100.0,1.0,7,0.01,10,0.16072958000021265,0.08235547913074819
400,bm25,100.0,1.0,7,0.01,15,0.17319678340422903,0.09246660650570349
401,bm25,100.0,1.0,7,0.01,30,0.18487922192442316,0.10611645474689865
402,bm25,100.0,1.0,7,0.02,10,0.16211140736219826,0.08422802451783472
403,bm25,100.0,1.0,7,0.02,15,0.18079598965490712,0.09513070133155493
404,bm25,100.0,1.0,7,0.02,30,0.17877139311994344,0.10055086791439019
405,bm25,100.0,1.0,8,0.005,10,0.16794356323697907,0.09024317765338123
406,bm25,100.0,1.0,8,0.005,15,0.1906132784694476,0.10463830046386022
407,bm25,100.0,1.0,8,0.005,30,0.1925264100982153,0.10786167729833271
408,bm25,100.0,1.0,8,0.01,10,0.17262002654129557,0.09321741635550267
409,bm25,100.0,1.0,8,0.01,15,0.18686851619714326,0.09905848764072334
410,bm25,100.0,1.0,8,0.01,30,0.1954758576590437,0.11063256327018596
411,bm25,100.0,1.0,8,0.02,10,0.1578695298620909,0.08316532687271991
412,bm25,100.0,1.0,8,0.02,15,0.19142135423627843,0.10258395459453758
413,bm25,100.0,1.0,8,0.02,30,0.19911897408230123,0.11113748427178564
414,bm25,100.0,1.0,9,0.005,10,0.1659057035784944,0.08356099238115232
415,bm25,100.0,1.0,9,0.005,15,0.16861138765139014,0.09523344508145258
416,bm25,100.0,1.0,9,0.005,30,0.1594014163040281,0.08756807034507937
417,bm25,100.0,1.0,9,0.01,10,0.1556168716453409,0.08367982263023625
418,bm25,100.0,1.0,9,0.01,15,0.15583305987884283,0.08526681063077482
419,bm25,100.0,1.0,9,0.01,30,0.15394958329392058,0.08628291611067487
420,bm25,100.0,1.0,9,0.02,10,0.16259568296792848,0.08597569380638287
421,bm25,100.0,1.0,9,0.02,15,0.15730412523798043,0.08631659564603132
422,bm25,100.0,1.0,9,0.02,30,0.15975595101867307,0.08888537695177427
423,bm25,100.0,1.0,10,0.005,10,0.17323202537875199,0.09545241995403543
424,bm25,100.0,1.0,10,0.005,15,0.18100589464094197,0.10192884148211157
425,bm25,100.0,1.0,10,0.005,30,0.17929104708593185,0.09935482069710562
426,bm25,100.0,1.0,10,0.01,10,0.17318345737383725,0.09493352174936062
427,bm25,100.0,1.0,10,0.01,15,0.18118135561595086,0.10136122347724083
428,bm25,100.0,1.0,10,0.01,30,0.18177745140314625,0.10344270905640943
429,bm25,100.0,1.0,10,0.02,10,0.17052382132467975,0.09106157398098566
430,bm25,100.0,1.0,10,0.02,15,0.19642457824385068,0.1105333186665344
431,bm25,100.0,1.0,10,0.02,30,0.1830017001414778,0.10561991544803725
432,bm25,100.0,1.0,15,0.005,10,0.17778302498839854,0.0984950337057838
433,bm25,100.0,1.0,15,0.005,15,0.18587233967907704,0.1052058980790486
434,bm25,100.0,1.0,15,0.005,30,0.18078443874214137,0.10037541733550448
435,bm25,100.0,1.0,15,0.01,10,0.17246813015895118,0.09292145670545159
436,bm25,100.0,1.0,15,0.01,15,0.19985474088235533,0.11521329727318949
437,bm25,100.0,1.0,15,0.01,30,0.17615994659431317,0.1012278490816507
438,bm25,100.0,1.0,15,0.02,10,0.18159464722300778,0.1001169826377469
439,bm25,100.0,1.0,15,0.02,15,0.1967753754079877,0.11170158027587063
440,bm25,100.0,1.0,15,0.02,30,0.16966161413659195,0.09747892530383963
441,bm25,120.0,0.75,3,0.005,10,0.13613376999996146,0.07518089534642816
442,bm25,120.0,0.75,3,0.005,15,0.14306807612704125,0.07778101550891256
443,bm25,120.0,0.75,3,0.005,30,0.14883717177766914,0.08288695881128805
444,bm25,120.0,0.75,3,0.01,10,0.13963758589151415,0.07849933754459178
445,bm25,120.0,0.75,3,0.01,15,0.13928563786182502,0.07451872165623075
446,bm25,120.0,0.75,3,0.01,30,0.14415496153971244,0.079817775219383
447,bm25,120.0,0.75,3,0.02,10,0.13329823921289666,0.07482593688514574
448,bm25,120.0,0.75,3,0.02,15,0.13965963820709942,0.07481637430201812
449,bm25,120.0,0.75,3,0.02,30,0.15307768463612964,0.08558587412509829
450,bm25,120.0,0.75,6,0.005,10,0.1631617359886382,0.0953259620304553
451,bm25,120.0,0.75,6,0.005,15,0.18690894893119836,0.10925088752582561
452,bm25,120.0,0.75,6,0.005,30,0.1822930304535731,0.1059424091317713
453,bm25,120.0,0.75,6,0.01,10,0.16713079794926958,0.09524448192036153
454,bm25,120.0,0.75,6,0.01,15,0.18788605023638688,0.11097374586457671
455,bm25,120.0,0.75,6,0.01,30,0.1850981700335909,0.10998324439115437
456,bm25,120.0,0.75,6,0.02,10,0.1661649538067838,0.09428838202317674
457,bm25,120.0,0.75,6,0.02,15,0.17867146680077634,0.10745334892970418
458,bm25,120.0,0.75,6,0.02,30,0.18722243792709894,0.10959135456934328
459,bm25,120.0,0.75,7,0.005,10,0.17373324180014038,0.09993437731328211
460,bm25,120.0,0.75,7,0.005,15,0.1848483014994542,0.10721905612817899
461,bm25,120.0,0.75,7,0.005,30,0.19530852724794184,0.11331152419715469
462,bm25,120.0,0.75,7,0.01,10,0.1738665359671241,0.10060501545554652
463,bm25,120.0,0.75,7,0.01,15,0.18800516901995237,0.10784062443139213
464,bm25,120.0,0.75,7,0.01,30,0.19505565529836116,0.1151397792677109
465,bm25,120.0,0.75,7,0.02,10,0.17003530525610772,0.09738155921229022
466,bm25,120.0,0.75,7,0.02,15,0.1880245501854445,0.10815656830421487
467,bm25,120.0,0.75,7,0.02,30,0.1962668373876127,0.11604653103354139
468,bm25,120.0,0.75,8,0.005,10,0.17751004256706984,0.1021181685831831
469,bm25,120.0,0.75,8,0.005,15,0.196241307309134,0.11707469975861955
470,bm25,120.0,0.75,8,0.005,30,0.2009859921789972,0.11797554352158754
471,bm25,120.0,0.75,8,0.01,10,0.18525430940533807,0.10720017844858794
472,bm25,120.0,0.75,8,0.01,15,0.19293900644526998,0.11190235740900671
473,bm25,120.0,0.75,8,0.01,30,0.20308748385389133,0.12023878919335548
474,bm25,120.0,0.75,8,0.02,10,0.1841885191874972,0.10465703822400955
475,bm25,120.0,0.75,8,0.02,15,0.19921044983630892,0.11731675769616814
476,bm25,120.0,0.75,8,0.02,30,0.19981126549482214,0.11818682010258319
477,bm25,120.0,0.75,9,0.005,10,0.17473796525224636,0.0985922523544465
478,bm25,120.0,0.75,9,0.005,15,0.19765988331781156,0.11619095685366779
479,bm25,120.0,0.75,9,0.005,30,0.1708833513191436,0.101666263853372
480,bm25,120.0,0.75,9,0.01,10,0.1777965337720689,0.10185450889165497
481,bm25,120.0,0.75,9,0.01,15,0.19263109897087843,0.11216450620542343
482,bm25,120.0,0.75,9,0.01,30,0.1757159646135314,0.10354406777905101
483,bm25,120.0,0.75,9,0.02,10,0.18193123125181465,0.1039305234631895
484,bm25,120.0,0.75,9,0.02,15,0.19391589220528055,0.1128223995890846
485,bm25,120.0,0.75,9,0.02,30,0.17778497264660525,0.10521500650420443
486,bm25,120.0,0.75,10,0.005,10,0.191664406474697,0.11230970322765747
487,bm25,120.0,0.75,10,0.005,15,0.19070990356250464,0.1124205334028924
488,bm25,120.0,0.75,10,0.005,30,0.19676845587046826,0.11492401736643272
489,bm25,120.0,0.75,10,0.01,10,0.1896655486786007,0.11144273927868249
490,bm25,120.0,0.75,10,0.01,15,0.1946589709585722,0.11413354870507612
491,bm25,120.0,0.75,10,0.01,30,0.20216534336462816,0.11629802321356056
492,bm25,120.0,0.75,10,0.02,10,0.19401190075114788,0.11562754646062594
493,bm25,120.0,0.75,10,0.02,15,0.20200885813383446,0.11842027122252163
494,bm25,120.0,0.75,10,0.02,30,0.19726533889422773,0.11854599731065976
495,bm25,120.0,0.75,15,0.005,10,0.19474839428219654,0.11337198204816383
496,bm25,120.0,0.75,15,0.005,15,0.19585393623287284,0.11340279383959077
497,bm25,120.0,0.75,15,0.005,30,0.18153331698770875,0.10552391036737777
498,bm25,120.0,0.75,15,0.01,10,0.18545225639333757,0.10972303899268857
499,bm25,120.0,0.75,15,0.01,15,0.1967106146028962,0.11268747716155661
500,bm25,120.0,0.75,15,0.01,30,0.18036171842052415,0.10509099950423076
501,bm25,120.0,0.75,15,0.02,10,0.19565120034001665,0.11286857075926245
502,bm25,120.0,0.75,15,0.02,15,0.19806701934786314,0.11845114025279857
503,bm25,120.0,0.75,15,0.02,30,0.18215790518919667,0.10815340898728565
504,bm25,120.0,1.0,3,0.005,10,0.12426422595535269,0.06055888339373543
505,bm25,120.0,1.0,3,0.005,15,0.1380049102832638,0.07307562284691985
506,bm25,120.0,1.0,3,0.005,30,0.142619403715503,0.07529590230505605
507,bm25,120.0,1.0,3,0.01,10,0.1337312193143563,0.07038317771987299
508,bm25,120.0,1.0,3,0.01,15,0.1443604966825623,0.07310444020202989
509,bm25,120.0,1.0,3,0.01,30,0.14333598221117655,0.07636574988896742
510,bm25,120.0,1.0,3,0.02,10,0.1338791150627421,0.06926645862283146
511,bm25,120.0,1.0,3,0.02,15,0.13885682127045249,0.06813481649786744
512,bm25,120.0,1.0,3,0.02,30,0.14336647491406787,0.07645836976092613
513,bm25,120.0,1.0,6,0.005,10,0.15164813447576253,0.07908558953169298
514,bm25,120.0,1.0,6,0.005,15,0.17963478495888135,0.10130610313355352
515,bm25,120.0,1.0,6,0.005,30,0.17530017993192282,0.09816487384396781
516,bm25,120.0,1.0,6,0.01,10,0.15598564735871193,0.08249870820566059
517,bm25,120.0,1.0,6,0.01,15,0.17294087629326865,0.09723117678456741
518,bm25,120.0,1.0,6,0.01,30,0.17076844193962953,0.09438613415669794
519,bm25,120.0,1.0,6,0.02,10,0.1551521913527598,0.0843035446704611
520,bm25,120.0,1.0,6,0.02,15,0.16883566142807085,0.09150217075195352
521,bm25,120.0,1.0,6,0.02,30,0.17777824282484217,0.09783783069121081
522,bm25,120.0,1.0,7,0.005,10,0.16593574223126387,0.08614710324691757
523,bm25,120.0,1.0,7,0.005,15,0.1808493821121018,0.09992215400971427
524,bm25,120.0,1.0,7,0.005,30,0.17913470637206014,0.10145522071888731
525,bm25,120.0,1.0,7,0.01,10,0.1706888055210199,0.0886945638443982
526,bm25,120.0,1.0,7,0.01,15,0.17650026552584475,0.09730899328253857
527,bm25,120.0,1.0,7,0.01,30,0.1840581303325261,0.10634077853623265
528,bm25,120.0,1.0,7,0.02,10,0.16377523672602634,0.08377172536626241
529,bm25,120.0,1.0,7,0.02,15,0.17878842099237663,0.09697744317602394
530,bm25,120.0,1.0,7,0.02,30,0.1880674817144075,0.10716169520018785
531,bm25,120.0,1.0,8,0.005,10,0.16564060874631403,0.09108197083195772
532,bm25,120.0,1.0,8,0.005,15,0.1883423518411758,0.10369501791784778
533,bm25,120.0,1.0,8,0.005,30,0.19546265232904328,0.11240716213762965
534,bm25,120.0,1.0,8,0.01,10,0.1636443861465848,0.08567031338633055
535,bm25,120.0,1.0,8,0.01,15,0.1877549960652797,0.10127333493424714
536,bm25,120.0,1.0,8,0.01,30,0.1939414088391725,0.11153384267568142
537,bm25,120.0,1.0,8,0.02,10,0.16117214495261578,0.08593490315090006
538,bm25,120.0,1.0,8,0.02,15,0.18943474423095324,0.10111902827957456
539,bm25,120.0,1.0,8,0.02,30,0.20163806281273203,0.11230914124219557
540,bm25,120.0,1.0,9,0.005,10,0.15417934787907286,0.07832006198287131
541,bm25,120.0,1.0,9,0.005,15,0.16313698303029298,0.09078403930687495
542,bm25,120.0,1.0,9,0.005,30,0.15902509217888197,0.08770161172566747
543,bm25,120.0,1.0,9,0.01,10,0.16277003062384354,0.08551760590416915
544,bm25,120.0,1.0,9,0.01,15,0.1585445448440101,0.0837023021207306
545,bm25,120.0,1.0,9,0.01,30,0.14995344867153626,0.08416125295625718
546,bm25,120.0,1.0,9,0.02,10,0.16380100552160023,0.08693487364228193
547,bm25,120.0,1.0,9,0.02,15,0.1637078607046533,0.09069494624296819
548,bm25,120.0,1.0,9,0.02,30,0.158600256506397,0.08823547702221754
549,bm25,120.0,1.0,10,0.005,10,0.17492981826779433,0.09553716231123342
550,bm25,120.0,1.0,10,0.005,15,0.18141270037715623,0.09905674105130037
551,bm25,120.0,1.0,10,0.005,30,0.17647165814674493,0.09750150141173188
552,bm25,120.0,1.0,10,0.01,10,0.17201952925582348,0.0917439015744069
553,bm25,120.0,1.0,10,0.01,15,0.18191445487924116,0.10115664997102344
554,bm25,120.0,1.0,10,0.01,30,0.17438924828904945,0.0982366115120995
555,bm25,120.0,1.0,10,0.02,10,0.17048043818780262,0.09167781569485456
556,bm25,120.0,1.0,10,0.02,15,0.19107777741513127,0.10650786739268048
557,bm25,120.0,1.0,10,0.02,30,0.18632633089072334,0.1068892112608609
558,bm25,120.0,1.0,15,0.005,10,0.18436414518677852,0.10516959814632787
559,bm25,120.0,1.0,15,0.005,15,0.18900824708594052,0.10275717700687444
560,bm25,120.0,1.0,15,0.005,30,0.1631470205113727,0.09312539324653277
561,bm25,120.0,1.0,15,0.01,10,0.17415498317470873,0.09558930829890103
562,bm25,120.0,1.0,15,0.01,15,0.19144311669048958,0.10579312483334757
563,bm25,120.0,1.0,15,0.01,30,0.1726465549008473,0.09738632925795988
564,bm25,120.0,1.0,15,0.02,10,0.17826200982841794,0.09978753703316844
565,bm25,120.0,1.0,15,0.02,15,0.18831954638183418,0.10177366321842252
566,bm25,120.0,1.0,15,0.02,30,0.17098553206030437,0.09660956945830415
